,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
173990,1884765542,Zombie Fight or Flight,Tabletop Games,Games,CAD,11/26/2016,17800.0,10/25/2016 22:09,18592.0,successful,297,CA,1160.8,13975.79,13380.44
174029,1884972597,The Burning Wheel Codex,Tabletop Games,Games,USD,2/5/2016,25000.0,1/5/2016 16:05,108362.0,successful,2109,US,108362.0,108362.0,25000.0
174093,1885277333,Take Care Of The Cat: The Matching Card Game,Tabletop Games,Games,USD,5/1/2016,100.0,4/1/2016 6:00,462.0,successful,17,US,462.0,462.0,100.0
174110,1885358643,'Old Salt' 28mm Fantasy Pirate Miniatures Cut'u,Tabletop Games,Games,GBP,6/4/2017,1000.0,5/25/2017 19:49,2458.0,successful,59,GB,1586.19,3134.56,1275.25
174118,1885405723,The American Values Club crossword,Puzzles,Games,USD,12/19/2012,10000.0,11/9/2012 13:32,26004.79,successful,943,US,26004.79,26004.79,10000.0
174143,1885581088,Conquering Corsairs: Pirates of the Silver Seas,Tabletop Games,Games,USD,3/9/2013,7500.0,2/4/2013 5:07,9241.29,successful,185,US,9241.29,9241.29,7500.0
174144,1885587695,Flow of History - Deluxified™ and Updated,Tabletop Games,Games,USD,6/10/2017,20000.0,5/9/2017 17:43,155502.0,successful,4585,US,32236.0,155502.0,20000.0
174163,188565692,Digraphs: A simple twist to a classic game,Tabletop Games,Games,CAD,9/9/2017,10000.0,8/10/2017 21:48,10726.0,successful,175,CA,2888.05,8837.44,8239.27
174332,1886583818,Legends of Aethereus - Action RPG,Video Games,Games,USD,7/22/2012,25000.0,6/22/2012 9:15,35544.15,successful,1212,US,35544.15,35544.15,25000.0
174362,1886760493,Deus ex Historica,Games,Games,USD,4/30/2012,3500.0,3/23/2012 19:27,3720.0,successful,73,US,3720.0,3720.0,3500.0
174381,1886837296,Lightspeed Frontier,Video Games,Games,USD,9/6/2016,2500.0,7/26/2016 17:23,2665.0,successful,188,US,25.0,2665.0,2500.0
174389,1886869485,Epic Resort - Enjoy Your Slaycation,Tabletop Games,Games,USD,4/7/2014,20000.0,3/11/2014 15:42,45450.13,successful,903,US,45450.13,45450.13,20000.0
174420,1887050614,Autumn Fire Originals: The Traveler,Tabletop Games,Games,USD,11/23/2017,3500.0,10/24/2017 11:26,3526.0,successful,17,US,417.0,3526.0,3500.0
174439,1887146615,Blind Wizard Brawl,Tabletop Games,Games,GBP,8/22/2017,2900.0,7/20/2017 18:00,3201.0,successful,161,GB,218.93,4104.69,3718.71
174473,1887334876,Terrain of Magical Expertise RPG - A Game about a Game!,Video Games,Games,USD,11/5/2017,75000.0,9/30/2017 18:00,111162.65,successful,1591,US,73867.95,111162.65,75000.0
174500,1887451713,Russell County: The Board Game,Tabletop Games,Games,USD,6/6/2016,1500.0,5/5/2016 5:46,1645.0,successful,29,US,1645.0,1645.0,1500.0
174508,1887490288,Streets of Bedlam: A Savage World of Crime + Corruption,Games,Games,USD,1/13/2012,3000.0,11/29/2011 22:28,10267.25,successful,262,US,10267.25,10267.25,3000.0
174523,1887529079,Cup of Kings - The party game that actually starts a party,Playing Cards,Games,AUD,12/20/2015,11000.0,11/20/2015 6:48,15055.03,successful,437,AU,10774.65,10933.21,7988.38
174639,1888130321,Mob Ties: The Board Game,Tabletop Games,Games,USD,1/17/2011,10500.0,10/19/2010 16:45,12960.0,successful,143,US,12960.0,12960.0,10500.0
174693,1888398580,Zombie Takeover: Rise of the Zombie King!,Games,Games,USD,3/21/2013,8000.0,2/16/2013 21:07,8135.0,successful,66,US,8135.0,8135.0,8000.0
174718,1888548995,Tracker: A Post Nuclear Disaster,Tabletop Games,Games,USD,4/24/2014,12000.0,3/25/2014 17:34,12404.02,successful,265,US,12404.02,12404.02,12000.0
174732,1888601060,Wild West Exodus: Unfinished Business,Tabletop Games,Games,USD,3/31/2015,65000.0,3/1/2015 17:00,178505.0,successful,693,US,178505.0,178505.0,65000.0
174791,1888896199,INVICTA Challenge - Games About American Heroes & Leaders,Games,Games,USD,7/8/2015,25000.0,6/4/2015 10:14,25741.0,successful,235,US,25741.0,25741.0,25000.0
174806,1888983707,Champions of Hara,Tabletop Games,Games,USD,5/6/2015,15000.0,4/6/2015 18:31,22355.0,successful,285,US,22355.0,22355.0,15000.0
174835,1889098555,King's Forge: Glassworks,Tabletop Games,Games,USD,1/28/2016,15000.0,1/12/2016 17:58,35970.0,successful,1104,US,35970.0,35970.0,15000.0
174853,1889213266,Wanda - A Beautiful Apocalypse,Video Games,Games,AUD,1/5/2016,2000.0,12/1/2015 16:10,2887.0,successful,128,AU,2075.63,2023.55,1401.84
174862,1889249264,"Goal Post models for ""Mob Football""",Tabletop Games,Games,GBP,12/2/2016,750.0,11/17/2016 20:08,851.0,successful,79,GB,1256.21,1074.26,946.77
174902,1889428166,"""The trips and sips of Thomas Tippins""--The Drinking Deck",Tabletop Games,Games,USD,8/31/2013,9000.0,7/17/2013 22:11,11474.0,successful,469,US,11474.0,11474.0,9000.0
174906,1889440086,Crayons Go Berserk,Games,Games,USD,11/3/2015,1800.0,10/12/2015 17:15,1836.0,successful,41,US,1836.0,1836.0,1800.0
174920,1889505219,Foam Brain Metal D20 Pins,Tabletop Games,Games,USD,12/4/2013,500.0,11/27/2013 19:00,5923.0,successful,334,US,5923.0,5923.0,500.0
174947,1889706401,28mm Landsknechts,Tabletop Games,Games,GBP,2/17/2017,100.0,1/18/2017 21:09,6714.0,successful,108,GB,371.97,8341.62,124.24
174958,1889752323,Middle Eastern Cards Against Humanity,Playing Cards,Games,USD,1/2/2016,2500.0,12/4/2015 4:13,2500.0,successful,15,US,2500.0,2500.0,2500.0
174973,1889864699,Inevitable: dystopian tabletop gaming,Tabletop Games,Games,USD,6/1/2010,3000.0,3/4/2010 20:12,9435.0,successful,101,US,9435.0,9435.0,3000.0
174987,188992816,Cognition: An Erica Reed Thriller,Video Games,Games,USD,12/11/2011,25000.0,10/29/2011 21:09,34247.84,successful,634,US,34247.84,34247.84,25000.0
174994,1889956929,Cave Escape,Tabletop Games,Games,USD,3/29/2014,1000.0,2/27/2014 22:34,2383.0,successful,63,US,2383.0,2383.0,1000.0
175032,1890211586,Cornerstone: The Song of Tyrim,Video Games,Games,USD,10/26/2013,30000.0,9/26/2013 19:58,31448.52,successful,1410,US,31448.52,31448.52,30000.0
175066,1890403082,Ninja Pizza Girl,Video Games,Games,AUD,8/13/2014,35000.0,7/14/2014 21:08,38694.83,successful,1404,AU,36339.04,36069.01,32624.91
175102,189057014,Sea Kings,Tabletop Games,Games,USD,11/2/2014,15000.0,9/19/2014 3:22,15755.99,successful,161,US,15755.99,15755.99,15000.0
175156,1890872441,Spectre Miniatures Militia Technical,Tabletop Games,Games,GBP,3/15/2015,1200.0,3/1/2015 11:30,4572.0,successful,74,GB,7057.27,6790.84,1782.37
175165,189091456,Chibi Pony Adventurers Miniatures,Tabletop Games,Games,USD,8/29/2014,5000.0,8/5/2014 18:43,28296.0,successful,389,US,28296.0,28296.0,5000.0
175183,1891017371,AUXGOD: MUSIC BATTLE CARD GAME,Playing Cards,Games,CAD,12/12/2016,4000.0,11/15/2016 16:56,4226.0,successful,84,CA,211.05,3160.1,2991.1
175214,1891185387,3D Mechanized Playing Cards by Dale Mathis. V2,Playing Cards,Games,USD,12/13/2015,50000.0,11/28/2015 4:00,64200.0,successful,262,US,64200.0,64200.0,50000.0
175307,1891637193,Indies Crash E3: Get Indie Game Developers Into E3!,Video Games,Games,USD,4/3/2015,4000.0,3/4/2015 18:35,6769.0,successful,117,US,6769.0,6769.0,4000.0
175326,189172478,Spectrum 52 & Spectrum EDGE Playing Cards U.S.P.C.C.,Playing Cards,Games,USD,3/22/2015,12500.0,2/18/2015 3:52,14090.5,successful,246,US,14090.5,14090.5,12500.0
175409,189208618,Honeybee V2 Playing Cards by Penguin Magic,Playing Cards,Games,USD,3/16/2017,12000.0,2/14/2017 17:59,13285.0,successful,396,US,6846.0,13285.0,12000.0
175419,1892156315,DitchCon 2016 Pre BlizzCon Party Powered by PWNCAST,Games,Games,USD,7/9/2016,6300.0,5/16/2016 3:19,7377.0,successful,40,US,6639.8,7377.0,6300.0
175453,189234082,Shattered: A Dark Steampunk Tabletop RPG,Tabletop Games,Games,USD,4/15/2015,16000.0,3/16/2015 17:28,26832.0,successful,403,US,26832.0,26832.0,16000.0
175457,1892354771,Monsters! - A 2D Shooter for Win/Mac/Linux,Video Games,Games,USD,10/18/2012,4000.0,9/3/2012 6:01,5115.66,successful,168,US,5115.66,5115.66,4000.0
175460,1892368160,Mighty Tiny: Tales from the Old Empire the Role Playing Game,Tabletop Games,Games,USD,4/6/2017,1850.0,3/7/2017 13:30,1853.0,successful,70,US,437.0,1853.0,1850.0
175471,1892411554,A2 AQA Chemistry Transition Metal Revision Game,Puzzles,Games,GBP,8/19/2015,60.0,8/5/2015 3:11,61.0,successful,2,GB,95.29,95.6,94.04
175492,1892511519,Data Hacker: Corruption - a massive Dual-plot RPG,Video Games,Games,GBP,9/30/2013,1250.0,8/1/2013 11:05,6067.0,successful,249,GB,9243.12,9737.74,2006.29
175494,189251239,Colored Baggies for Boardgames,Tabletop Games,Games,USD,1/7/2013,6000.0,11/8/2012 20:06,15151.0,successful,518,US,15151.0,15151.0,6000.0
175499,1892553773,Choose Your Crew: Rockband - A Card Game. Play it Loud!,Tabletop Games,Games,AUD,5/31/2014,500.0,5/1/2014 0:57,898.0,successful,28,AU,829.87,838.31,466.77
175539,1892765581,Rise of the Dragonhunter,Playing Cards,Games,EUR,7/20/2015,6000.0,6/20/2015 16:09,6096.0,successful,92,DE,6934.03,6668.42,6563.4
175549,1892833811,Goblinpunk: A Pathfinder and D&D 5th Compatible Adventure!,Tabletop Games,Games,USD,6/20/2016,800.0,5/20/2016 6:48,866.0,successful,24,US,866.0,866.0,800.0
175582,1893061183,The Edge: Dawnfall,Tabletop Games,Games,GBP,11/14/2016,40000.0,10/24/2016 18:12,498745.0,successful,3608,GB,214547.68,614854.04,49312.1
175653,1893455608,The Rainsdowne Players: Second Act,Video Games,Games,GBP,3/23/2017,500.0,2/21/2017 9:04,516.0,successful,36,GB,105.58,643.81,623.85
175656,1893485347,Werewolf,Tabletop Games,Games,USD,4/22/2013,200.0,3/23/2013 19:21,42451.89,successful,3535,US,42451.89,42451.89,200.0
175657,1893485458,Escape from Bio Station,Video Games,Games,GBP,5/21/2015,1000.0,4/11/2015 12:56,1049.0,successful,22,GB,1543.44,1640.65,1564.02
175688,1893598746,BASIUS 3 - TEXTURIS,Tabletop Games,Games,GBP,7/17/2016,500.0,6/18/2016 10:23,28482.0,successful,622,GB,24292.62,37297.19,654.75
175711,1893682949,Pierô's artbook 10th,Tabletop Games,Games,EUR,7/25/2016,6000.0,6/27/2016 9:03,14539.0,successful,168,FR,10315.88,16157.14,6667.78
175712,1893684735,PRICETITUTION: How much money for you to do absurd things?,Tabletop Games,Games,USD,6/23/2017,10000.0,5/23/2017 5:48,23500.01,successful,676,US,12473.01,23500.01,10000.0
175732,1893749145,Knights of Camelot - only one can become King...,Tabletop Games,Games,GBP,11/15/2016,2500.0,10/18/2016 0:00,2900.0,successful,152,GB,989.75,3575.13,3082.01
175749,1893837583,Næstved-Kortspillet - fra virtuel til virkelighed!,Playing Cards,Games,DKK,6/15/2016,1200.0,6/4/2016 23:27,2030.0,successful,19,DK,304.5,307.22,181.61
175778,1894009595,Houdini-Opoly Fun Exciting Legend & Magic Hero board game,Tabletop Games,Games,USD,3/9/2017,8000.0,1/8/2017 20:38,14552.0,successful,174,US,1815.0,14552.0,8000.0
175787,1894047218,Heroes Never Lose: Professor Puzzler's Perplexing Ploy,Video Games,Games,CAD,10/10/2014,9000.0,9/9/2014 14:01,13333.49,successful,282,CA,12247.14,11908.09,8037.87
175789,1894074631,To the Edge of the Sky - Reloaded,Mobile Games,Games,USD,11/18/2017,5000.0,10/20/2017 22:44,6388.94,successful,109,US,857.0,6388.94,5000.0
175798,1894131905,BattleTech - Word of Blake Spectral LAMs,Tabletop Games,Games,USD,2/25/2013,25000.0,1/26/2013 15:11,30122.7,successful,164,US,30122.7,30122.7,25000.0
175841,1894395229,Element Soul CCG - Play with your own OC!; Expansion Pack 2,Tabletop Games,Games,USD,1/9/2015,500.0,12/10/2014 0:30,506.0,successful,5,US,506.0,506.0,500.0
175861,1894476572,Perils of Mars,Tabletop Games,Games,USD,4/1/2016,5000.0,3/2/2016 21:02,25527.0,successful,446,US,25527.0,25527.0,5000.0
175901,1894649897,A Druid's Duel: Whimsical Turn-based Strategy,Video Games,Games,USD,4/9/2014,7000.0,3/10/2014 14:19,7780.61,successful,226,US,7780.61,7780.61,7000.0
175963,1895000488,Kronocalypse - Savage Worlds Time Travel,Tabletop Games,Games,USD,10/4/2014,4000.0,9/3/2014 18:30,4385.0,successful,124,US,4385.0,4385.0,4000.0
175968,1895022326,Etch-Master - etched brass basing and scenic details,Tabletop Games,Games,GBP,4/17/2016,400.0,3/29/2016 17:19,7227.0,successful,205,GB,10206.5,10390.94,575.12
175977,1895051368,"Customized Dice Project - French, British, American Flags",Tabletop Games,Games,USD,6/13/2014,400.0,5/14/2014 5:01,2542.0,successful,106,US,2542.0,2542.0,400.0
176066,1895567338,Darkness Surges - The Second Asatania Campaign Arc for 5E,Tabletop Games,Games,USD,6/2/2017,500.0,5/3/2017 16:06,5383.0,successful,119,US,740.0,5383.0,500.0
176076,1895629257,Get Bit! Deluxe Tin Box Set -The Shark/Pirate Card Game!,Tabletop Games,Games,USD,10/9/2012,5000.0,9/6/2012 11:49,52264.0,successful,1135,US,52264.0,52264.0,5000.0
176077,1895631497,Commissioned,Tabletop Games,Games,USD,7/3/2015,9000.0,6/3/2015 14:00,22891.0,successful,443,US,22891.0,22891.0,9000.0
176098,1895748696,Flamberge,Video Games,Games,USD,11/27/2014,1500.0,10/28/2014 21:43,7230.02,successful,590,US,7230.02,7230.02,1500.0
176129,1895920449,HYDRA DICE - NECRON,Tabletop Games,Games,USD,8/1/2012,1000.0,6/25/2012 19:12,17473.0,successful,536,US,17473.0,17473.0,1000.0
176144,1896025248,Fire Ants! The Family Fun Firefighting Card Game!,Tabletop Games,Games,USD,8/20/2015,2000.0,7/20/2015 18:02,2285.0,successful,72,US,2285.0,2285.0,2000.0
176172,1896144730,DreadBall - The Futuristic Sports Game,Games,Games,USD,9/30/2012,20000.0,8/24/2012 13:57,728985.88,successful,2539,US,728985.88,728985.88,20000.0
176211,189633849,Sentinel Tactics: The Flame of Freedom,Tabletop Games,Games,USD,4/24/2014,50000.0,3/25/2014 15:59,327403.42,successful,2175,US,327403.42,327403.42,50000.0
176221,1896393306,Handmade Solid Copper Metal Domino Game Set in Box & Dice,Tabletop Games,Games,USD,11/3/2016,1000.0,10/8/2016 3:49,10163.0,successful,82,US,4577.0,10163.0,1000.0
176239,1896451500,Aurum - Custom Playing Cards from Encarded,Tabletop Games,Games,USD,11/5/2012,100.0,10/26/2012 16:06,1178.0,successful,103,US,1178.0,1178.0,100.0
176278,1896707891,The House of Da Vinci,Video Games,Games,GBP,8/16/2016,25000.0,7/12/2016 21:18,43600.0,successful,2391,GB,4131.09,57063.58,32719.94
176284,1896740577,Robert E Howard miniatures 30mm inspired by his characters,Tabletop Games,Games,EUR,12/17/2016,300.0,10/19/2016 21:07,3667.0,successful,69,ES,1488.71,3830.57,313.38
176288,1896759482,Toolcards : Fantasy GM Cards,Tabletop Games,Games,USD,5/9/2013,1000.0,4/9/2013 20:50,14652.0,successful,212,US,14652.0,14652.0,1000.0
176297,1896791190,Meridian Bicycle Playing Cards TPXDesigns,Tabletop Games,Games,USD,11/15/2013,15000.0,9/30/2013 23:57,16793.0,successful,285,US,16793.0,16793.0,15000.0
176316,1896880524,Spirits of the Rice Paddy Board Game,Tabletop Games,Games,USD,2/9/2015,16000.0,1/9/2015 4:45,87375.0,successful,1881,US,87375.0,87375.0,16000.0
176341,1897007921,Colony Clash : Insect Warfare,Tabletop Games,Games,USD,11/8/2013,10000.0,9/29/2013 18:29,18533.0,successful,373,US,18533.0,18533.0,10000.0
176351,1897098663,Starfish Very First Sight Words Bingo,Tabletop Games,Games,AUD,6/22/2017,5000.0,5/18/2017 3:37,5000.0,successful,20,AU,1044.64,3783.87,3783.87
176373,1897250748,Astonishing Swordsmen & Sorcerers of Hyperborea 2E,Tabletop Games,Games,USD,11/21/2016,15000.0,10/21/2016 11:44,67856.0,successful,897,US,30003.0,67856.0,15000.0
176434,1897497097,Elven Adventurers Box Set,Tabletop Games,Games,USD,11/9/2013,5000.0,10/14/2013 22:45,94165.16,successful,778,US,94165.16,94165.16,5000.0
176440,1897526072,Divided Republic: A Boardgame About the Election of 1860,Tabletop Games,Games,USD,10/3/2011,13000.0,8/24/2011 8:56,14447.07,successful,249,US,14447.07,14447.07,13000.0
176478,1897662281,Somnia Sanctorum,Video Games,Games,USD,7/8/2017,80.0,6/8/2017 22:40,171.0,successful,14,US,50.0,171.0,80.0
176559,189804437,8-Bit Miniature Werewolf & Mafia,Tabletop Games,Games,USD,11/21/2016,3500.0,10/22/2016 3:00,3542.0,successful,262,US,996.0,3542.0,3500.0
176624,1898438516,TERRATiles: A Tabletop Terrain System,Tabletop Games,Games,USD,1/26/2015,25000.0,1/3/2015 14:07,44596.0,successful,471,US,44596.0,44596.0,25000.0
176641,1898521163,Reach for the Stars-A Yuri Visual Novel,Video Games,Games,USD,7/8/2016,2500.0,6/10/2016 1:39,8024.0,successful,234,US,5910.0,8024.0,2500.0
176645,1898531028,TRUMP this...,Tabletop Games,Games,USD,5/11/2016,1000.0,4/19/2016 4:39,1516.0,successful,48,US,1516.0,1516.0,1000.0
176688,1898815677,Weekend Warrior,Live Games,Games,USD,6/22/2017,35000.0,5/23/2017 15:59,74702.28,successful,162,US,3667.0,74702.28,35000.0
176716,1898977085,Thought Bubbles - The Card Game,Playing Cards,Games,SGD,8/22/2017,750.0,7/23/2017 10:29,5831.0,successful,138,SG,2245.38,4288.45,551.59
176775,1899320519,Hocus: A magical card game,Tabletop Games,Games,USD,7/25/2015,6000.0,6/25/2015 17:46,31403.0,successful,1639,US,31403.0,31403.0,6000.0
176813,1899482300,Captain Firebeard and the Bay of Crows - Swashbuckling VN,Video Games,Games,AUD,8/20/2017,125.0,8/6/2017 17:50,296.0,successful,32,AU,36.48,234.27,98.93
176831,1899627365,Emergents: Genesis—A Superhero Deckbuilding Game,Tabletop Games,Games,USD,12/19/2014,18000.0,11/18/2014 17:45,25098.0,successful,576,US,25098.0,25098.0,18000.0
176835,1899644840,Battle of the Bands - The Card Game,Tabletop Games,Games,GBP,11/3/2016,15000.0,10/4/2016 16:11,15301.0,successful,371,GB,2501.21,19112.39,18736.42
176869,1899787529,Runecast : A Game of Dice and Destiny,Tabletop Games,Games,USD,3/7/2015,7500.0,2/4/2015 16:57,10244.0,successful,261,US,10244.0,10244.0,7500.0
176889,1899880362,ROCK ROCK ROCKET,Mobile Games,Games,AUD,6/27/2015,6000.0,6/7/2015 11:04,6010.0,successful,39,AU,4582.1,4522.2,4514.67
176891,1899881238,City of the Lich: A system-neutral adventure-from OSR to 5E,Tabletop Games,Games,USD,3/1/2015,2000.0,1/30/2015 12:56,2731.0,successful,108,US,2731.0,2731.0,2000.0
176903,1899948866,Fantasy Coin: Legacy Gaming Coins,Tabletop Games,Games,USD,9/3/2016,15000.0,8/1/2016 14:51,143979.27,successful,1750,US,13406.45,143979.27,15000.0
176920,1900001234,"Micro Play-Break: Castles -- A Durable, Always-with-you Game",Tabletop Games,Games,USD,8/12/2014,2500.0,7/26/2014 17:53,5917.0,successful,448,US,5917.0,5917.0,2500.0
176925,1900023275,Bounce 2: Notes,Video Games,Games,USD,11/14/2012,1000.0,10/13/2012 23:24,1600.0,successful,34,US,1600.0,1600.0,1000.0
176934,1900056970,On A Roll: Level Up Your RPG,Tabletop Games,Games,USD,2/1/2014,1000.0,1/2/2014 17:37,4760.0,successful,180,US,4760.0,4760.0,1000.0
176951,1900142042,Creature Caster: First Wave,Tabletop Games,Games,CAD,5/11/2014,30000.0,4/19/2014 17:59,324511.51,successful,1487,CA,294919.31,298346.52,27581.13
176961,1900185281,Changeling: The Lost 2nd Edition,Tabletop Games,Games,USD,12/14/2017,50000.0,11/14/2017 18:00,166290.0,successful,2500,US,70882.0,166290.0,50000.0
176986,1900325976,Umbra & Mirn | Cosmic Mirror RPG,Tabletop Games,Games,USD,6/23/2016,1500.0,5/24/2016 1:40,1687.0,successful,38,US,1687.0,1687.0,1500.0
176997,1900393383,Midgard Playing Cards,Playing Cards,Games,DKK,9/7/2016,85000.0,8/16/2016 23:19,378725.0,successful,1112,DK,17629.98,57336.53,12868.45
177025,1900521646,Escape! (again!).,Tabletop Games,Games,EUR,4/11/2017,400.0,3/12/2017 12:26,1502.0,successful,139,NL,550.74,1596.63,425.2
177033,1900560619,Fire of Eidolon - 16-Bit Inspired Co-Op Dungeon Board Game,Tabletop Games,Games,USD,8/13/2016,12500.0,7/14/2016 13:03,56280.0,successful,1757,US,14108.0,56280.0,12500.0
177060,1900700070,Curse of the White Mine -A 5E adventure,Tabletop Games,Games,USD,1/31/2016,1100.0,1/12/2016 5:11,3192.0,successful,199,US,3192.0,3192.0,1100.0
177096,1900908989,Schneeble,Tabletop Games,Games,USD,6/15/2017,500.0,6/6/2017 19:59,5131.0,successful,334,US,2200.0,5131.0,500.0
177141,1901111868,Krieg Dwarves,Tabletop Games,Games,USD,5/16/2014,2000.0,4/16/2014 17:35,2345.0,successful,51,US,2345.0,2345.0,2000.0
177167,190123726,Temp Worker Assassins,Tabletop Games,Games,GBP,7/28/2016,5000.0,6/28/2016 12:46,19396.0,successful,886,GB,12933.19,25538.86,6583.54
177173,1901263905,Mini-Dungeon Tome for 5th Edition or Pathfinder RPG,Tabletop Games,Games,USD,10/16/2017,2500.0,9/19/2017 19:00,165468.0,successful,3091,US,13427.0,165468.0,2500.0
177211,1901440175,Customizable 3D Printed Tabletop Miniatures,Tabletop Games,Games,USD,2/18/2014,95000.0,1/13/2014 19:59,360403.27,successful,5189,US,360403.27,360403.27,95000.0
177232,1901555312,Captains of the Golden Age,Tabletop Games,Games,EUR,6/28/2016,20000.0,5/30/2016 17:15,25102.0,successful,412,NL,27901.25,27951.05,22269.98
177250,1901640379,Rise of The Watchers: Level 1 - 20 EVIL Pathfinder Adventure,Tabletop Games,Games,USD,3/4/2016,100.0,2/3/2016 19:21,2116.0,successful,78,US,2116.0,2116.0,100.0
177260,1901740824,Play Kitsap Transformation & Renovation - Ahoy Matey!,Live Games,Games,USD,6/12/2016,20000.0,5/13/2016 6:08,20822.0,successful,159,US,20822.0,20822.0,20000.0
177310,1901963057,Greatest of All Mountains *Relaunch*,Tabletop Games,Games,USD,10/7/2015,2250.0,9/16/2015 18:52,2341.0,successful,78,US,2341.0,2341.0,2250.0
177360,1902174367,Beasties & Bygones: Parody RPG - Dungeon World & 3.5 OGL,Tabletop Games,Games,USD,4/16/2015,2250.0,3/3/2015 19:26,3793.0,successful,121,US,3793.0,3793.0,2250.0
177398,1902385226,Ultra Coins,Tabletop Games,Games,USD,3/27/2016,6500.0,2/24/2016 14:32,7776.0,successful,140,US,7776.0,7776.0,6500.0
177428,1902514440,Conspire - A Hidden-Role Storytelling Game,Tabletop Games,Games,USD,11/14/2016,10000.0,10/14/2016 17:45,10101.02,successful,213,US,1839.0,10101.02,10000.0
177453,1902683762,Roleplaying Spell Effects,Tabletop Games,Games,USD,1/25/2016,5000.0,12/14/2015 9:12,20436.0,successful,319,US,20436.0,20436.0,5000.0
177503,1902946120,ElfWood for Sixcess Core,Tabletop Games,Games,USD,12/29/2013,3000.0,11/22/2013 20:45,3559.0,successful,77,US,3559.0,3559.0,3000.0
177516,1903014848,Roy Spectrum,Games,Games,USD,4/3/2014,777.0,3/4/2014 21:41,932.01,successful,36,US,932.01,932.01,777.0
177519,1903033267,Lute Hero,Video Games,Games,GBP,9/14/2016,600.0,8/15/2016 17:54,845.0,successful,66,GB,38.76,1113.34,790.53
177535,1903104842,Heroes of Mother 3,Video Games,Games,USD,7/25/2013,1250.0,6/25/2013 20:28,3084.0,successful,77,US,3084.0,3084.0,1250.0
177550,1903188908,Omen: A Reign of War.  Second Edition.,Tabletop Games,Games,USD,1/21/2012,25000.0,12/8/2011 4:42,34443.01,successful,577,US,34443.01,34443.01,25000.0
177555,1903221466,The CtR Guild Presents: Well Played!,Video Games,Games,USD,7/22/2015,8000.0,6/22/2015 23:14,12350.0,successful,110,US,12350.0,12350.0,8000.0
177573,1903331258,Wander - by Red Panda Miniatures ©2016,Tabletop Games,Games,USD,7/15/2016,6000.0,6/20/2016 19:43,7508.0,successful,140,US,5010.0,7508.0,6000.0
177574,190334051,The Coins of McGuffin Trading Card Game- EXTENSION PACK,Playing Cards,Games,AUD,4/10/2017,5.0,3/31/2017 2:57,45.0,successful,3,AU,3.82,34.1,3.79
177664,1903748618,"Tumblin' Dice - Jump, Bump & Tumble Your Way to Victory!",Tabletop Games,Games,USD,4/4/2015,25000.0,3/17/2015 23:26,53927.0,successful,692,US,53927.0,53927.0,25000.0
177680,1903812115,Soldier Ball - A game by Isaac,Tabletop Games,Games,USD,3/26/2016,400.0,2/25/2016 17:03,1337.52,successful,49,US,1337.52,1337.52,400.0
177704,1903955941,Little Dungeon: Turtle Rock,Tabletop Games,Games,USD,4/25/2014,8500.0,3/26/2014 22:08,10706.0,successful,498,US,10706.0,10706.0,8500.0
177725,1904089001,Alice in Wonderland Luxury Playing Cards - Free USA Shipping,Playing Cards,Games,USD,10/16/2017,5000.0,9/22/2017 4:03,6259.0,successful,244,US,1750.0,6259.0,5000.0
177744,1904183629,Florenza,Tabletop Games,Games,USD,9/3/2014,8000.0,8/5/2014 0:12,26001.0,successful,400,US,26001.0,26001.0,8000.0
177745,1904186365,CHAMPIONS OF ZED: Zero Edition Dungeoneering,Games,Games,USD,6/17/2012,4600.0,5/1/2012 22:06,8077.0,successful,259,US,8077.0,8077.0,4600.0
177749,190420226,Legend of Rune: A BL / Yaoi Visual Novel RPG,Video Games,Games,USD,10/4/2016,9500.0,8/25/2016 2:52,29246.47,successful,651,US,4781.0,29246.47,9500.0
177874,1904943804,Warbands of the Cold North IV,Tabletop Games,Games,USD,5/19/2017,5000.0,5/10/2017 19:04,12373.0,successful,166,US,4544.0,12373.0,5000.0
177907,1905140367,iNeuron: Working together for K-12 science education,Games,Games,USD,6/20/2013,25000.0,5/16/2013 4:51,25965.99,successful,139,US,25965.99,25965.99,25000.0
178020,1905765026,Ion: A Compound Building Game,Tabletop Games,Games,USD,5/7/2015,7500.0,4/8/2015 12:06,89079.53,successful,2627,US,89079.53,89079.53,7500.0
178033,1905838572,Drink-O-Tron: The Drinking Game of Kings,Playing Cards,Games,USD,5/5/2016,5000.0,4/5/2016 21:00,5072.0,successful,148,US,5072.0,5072.0,5000.0
178070,1906018350,"""Fat Cat"" Far Trader - Print Edition!",Tabletop Games,Games,USD,7/9/2012,4500.0,6/9/2012 5:10,10384.0,successful,177,US,10384.0,10384.0,4500.0
178100,1906210447,GAMBONI - Keep your friends close but your enemies closer...,Tabletop Games,Games,EUR,5/25/2017,15000.0,4/25/2017 11:36,15315.0,successful,209,NL,2226.32,17146.6,16793.93
178116,1906259179,Fistful of Lead: Reloaded,Tabletop Games,Games,USD,12/9/2015,3500.0,11/9/2015 16:05,8019.46,successful,132,US,8019.46,8019.46,3500.0
178144,1906440675,The Red Solstice,Video Games,Games,USD,4/20/2014,50000.0,3/21/2014 9:31,60836.67,successful,1504,US,60836.67,60836.67,50000.0
