,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
196017,1998154352,Jaha: The Most Affordable Fitness Band That Motivates You,Wearables,Technology,USD,9/25/2014,25000.0,8/26/2014 15:38,57089.01,successful,1305,US,57089.01,57089.01,25000.0
196075,1998400303,Find My Car Smarter,Technology,Technology,USD,1/14/2012,10000.0,12/15/2011 8:41,40177.0,successful,1367,US,40177.0,40177.0,10000.0
196084,1998460256,MINI EMU: All-in-One Retro Game Console (Raspberry Pi),Hardware,Technology,EUR,5/6/2015,4900.0,3/17/2015 21:03,80116.0,successful,498,IE,84312.13,89897.78,5498.27
196128,1998617267,Wiredelta - AI-powered Theme Recognition,Software,Technology,DKK,12/17/2017,112000.0,10/18/2017 18:05,112980.0,successful,150,DK,785.61,17989.01,17832.98
196138,1998671103,Bizorb - An information app to support small business,Technology,Technology,GBP,3/15/2013,6000.0,2/13/2013 16:27,6010.0,successful,37,GB,9405.63,9102.61,9087.47
196152,1998735105,"Penna - Retro Bluetooth Keyboard, Starting as low as $99",Hardware,Technology,USD,5/6/2017,50000.0,4/6/2017 16:01,497706.0,successful,3288,US,22925.0,497706.0,50000.0
196472,2000500794,Raspberry Pi B+ Sensor Connection Hat (Daughtercard),DIY Electronics,Technology,USD,10/27/2014,500.0,9/10/2014 20:24,3915.0,successful,134,US,3915.0,3915.0,500.0
196517,200067794,The Glitch: Security / Pen-Testing Hardware Platform,Technology,Technology,USD,10/4/2012,14500.0,8/5/2012 7:25,30137.0,successful,265,US,30137.0,30137.0,14500.0
196695,2001548603,KegVision: Smartphone Kegerator Beer Monitor,Technology,Technology,USD,11/10/2013,8600.0,10/4/2013 2:19,10416.0,successful,67,US,10416.0,10416.0,8600.0
196791,2001975503,Mirobot - the launch of the WiFi robotics kit for children,Hardware,Technology,GBP,5/19/2015,5000.0,4/21/2015 15:09,7341.0,successful,122,GB,10988.44,11481.44,7820.08
196827,20022047,iPhone7 inVIIctus batterycase customize 3D printed top cover,Hardware,Technology,USD,11/6/2016,5000.0,9/7/2016 5:26,7397.0,successful,15,US,188.0,7397.0,5000.0
196828,2002221418,The Fermostat™,Hardware,Technology,USD,7/6/2013,10000.0,6/4/2013 15:54,15688.0,successful,102,US,15688.0,15688.0,10000.0
196931,2002734947,Never lose your iPhone 7 headphone dongle adapter!,Wearables,Technology,USD,12/13/2016,500.0,12/6/2016 21:29,4022.0,successful,361,US,14.0,4022.0,500.0
196949,2002812830,Believe Apps $5.00 - let's try to get to $1200!,Apps,Technology,USD,3/6/2015,5.0,2/21/2015 4:00,1163.0,successful,15,US,1163.0,1163.0,5.0
196950,2002815593,Mutual - The LDS Dating App,Apps,Technology,USD,2/23/2017,20000.0,1/24/2017 18:18,20570.0,successful,369,US,1401.0,20570.0,20000.0
196957,200286770,Bicit - STYLISH GYM BIKE for HOME and HEALTH,Hardware,Technology,HKD,11/3/2017,240000.0,10/4/2017 4:57,269690.0,successful,100,HK,1047.15,34565.01,30759.77
196996,2003049752,ISS Indicate,Hardware,Technology,USD,12/14/2012,240.0,11/14/2012 1:15,1170.0,successful,28,US,1170.0,1170.0,240.0
197091,2003477362,Muonium,Technology,Technology,EUR,9/23/2017,10000.0,7/25/2017 18:03,10001.0,successful,8,FR,0.0,11807.14,11805.96
197123,2003675671,Domino IO - An Open Hardware WiFi Platform for Things,DIY Electronics,Technology,USD,5/14/2015,30000.0,4/14/2015 2:42,45603.05,successful,844,US,45603.05,45603.05,30000.0
197171,2003934704,"OSM ,The Arduino based Open Source LED Gloving Microlight",Technology,Technology,USD,6/18/2015,25000.0,5/12/2015 17:00,33734.0,successful,203,US,33734.0,33734.0,25000.0
197217,200414650,HALO ZERO LED MESSENGER BAG,Technology,Technology,USD,3/8/2013,23000.0,1/7/2013 18:58,35401.0,successful,352,US,35401.0,35401.0,23000.0
197230,2004223677,Trak Card Wallet & Phone Tracker w Find Button + RFID Shield,Technology,Technology,USD,7/30/2016,1000.0,7/9/2016 0:28,4905.0,successful,101,US,1607.0,4905.0,1000.0
197284,2004487205,CLASSON: Tech & Design for a Seamless Cycling Experience,Hardware,Technology,USD,7/22/2016,30000.0,6/21/2016 5:01,149212.0,successful,920,US,69944.0,149212.0,30000.0
197296,2004554940,Rails Clips: Build an API With Rails Video Series,Software,Technology,USD,3/26/2015,5000.0,2/24/2015 23:28,7120.0,successful,190,US,7120.0,7120.0,5000.0
197348,2004829700,RoundOut - The Social Giving App,Apps,Technology,USD,3/6/2015,20000.0,2/3/2015 14:31,20975.0,successful,112,US,20975.0,20975.0,20000.0
197443,2005247898,Maker Pipe - Build Anything with Electrical Conduit,Technology,Technology,USD,10/31/2016,10000.0,9/23/2016 12:57,87717.33,successful,529,US,27373.0,87717.33,10000.0
197532,2005728381,Canoë de béton / Concrete canoe,Technology,Technology,CAD,2/26/2015,500.0,1/27/2015 18:54,501.0,successful,17,CA,402.5,402.38,401.57
197669,2006402903,#AirQualityEgg,Hardware,Technology,USD,4/26/2012,39000.0,3/27/2012 19:15,144592.03,successful,927,US,144592.03,144592.03,39000.0
197748,200679956,Daymak EC1 ebike - Carbon Fiber Electric Bicycle,Gadgets,Technology,CAD,12/3/2015,65000.0,11/3/2015 20:41,74220.0,successful,50,CA,56791.1,55649.7,48736.6
197769,2006901478,Silver anti-radiation underwear. Keep body cool in summer,Wearables,Technology,CAD,3/17/2016,2000.0,2/16/2016 19:25,2141.0,successful,17,CA,1549.69,1650.99,1542.26
197788,2006996869,TheAirlineProject,Web,Technology,DKK,4/20/2016,1500.0,3/21/2016 20:44,2135.0,successful,13,DK,322.97,323.15,227.04
197821,2007158282,Twins Bluetooth Speaker Set: Portable Stereo Sound,Sound,Technology,USD,5/25/2017,5000.0,4/25/2017 16:32,12798.0,successful,293,US,190.0,12798.0,5000.0
197875,2007465910,Projects in Angular.Js – Learn Angular.Js With 10 Projects,Web,Technology,USD,6/12/2015,3500.0,5/13/2015 10:40,8016.0,successful,382,US,8016.0,8016.0,3500.0
197944,2007830797,Krita: open source digital painting | Accelerate Development,Software,Technology,EUR,7/10/2014,15000.0,6/10/2014 7:23,19955.0,successful,690,NL,27225.97,27128.99,20392.63
198215,2009134495,ZelosLaser-Open Source Laser Engraver,DIY Electronics,Technology,EUR,6/5/2015,2500.0,5/26/2015 16:22,6265.0,successful,22,DE,6882.71,7028.11,2804.51
198323,2009817117,Student Rocket to Space,Space Exploration,Technology,USD,10/30/2011,1000.0,10/14/2011 0:44,1315.0,successful,34,US,1315.0,1315.0,1000.0
198537,2010913885,Freedcamp Mobile App - the free project management platform,Apps,Technology,USD,2/24/2016,8000.0,1/25/2016 17:15,9194.66,successful,226,US,9194.66,9194.66,8000.0
198570,2011063518,"The ""100+ Word"" Arduino Audio Shield! SPEAK ARDUINO, SPEAK!",DIY Electronics,Technology,CAD,4/9/2016,700.0,3/10/2016 22:11,4942.37,successful,141,CA,3682.52,3836.95,543.44
198593,2011200582,ZVOX AccuVoice TV Speaker With Smart Hearing Aid Technology,Sound,Technology,USD,8/27/2016,30000.0,7/22/2016 20:43,139114.0,successful,767,US,145.0,139114.0,30000.0
198632,2011436662,Fit Cage,Software,Technology,USD,12/19/2014,15000.0,10/27/2014 14:56,15010.0,successful,18,US,15010.0,15010.0,15000.0
198758,2012127780,iCANscout,Software,Technology,USD,12/21/2012,800.0,11/21/2012 4:14,803.0,successful,17,US,803.0,803.0,800.0
198824,2012454402,AirJamz: Air Guitar — For Real,Gadgets,Technology,USD,5/18/2016,30000.0,4/12/2016 20:02,37584.0,successful,546,US,37584.0,37584.0,30000.0
198851,2012633626,The ES6929P - Stand Alone Speech Recognition For Arduino !!!,DIY Electronics,Technology,CAD,7/3/2015,2600.0,6/3/2015 17:30,6456.0,successful,67,CA,5156.96,5131.14,2066.44
199015,2013465197,CRANK Juice Box: Never Run out of Juice,Camera Equipment,Technology,USD,9/2/2017,50000.0,7/19/2017 17:40,63421.0,successful,434,US,6039.0,63421.0,50000.0
199082,2013744118,PPPOWERWHEELS: Modded PowerWheels Makers Faire Race Entry!,Hardware,Technology,USD,6/11/2011,250.0,5/12/2011 15:00,320.0,successful,16,US,320.0,320.0,250.0
199218,2014512139,Mr Beam II - The Desktop Laser Cutter and Engraver,Fabrication Tools,Technology,EUR,5/7/2016,80000.0,4/7/2016 18:16,942673.07,successful,791,DE,1072256.32,1069748.49,90784.26
199246,2014663625,Muzo - Your Personal Zone Creator with Noise Blocking Tech.,Gadgets,Technology,USD,7/15/2016,100000.0,6/8/2016 14:30,532666.0,successful,2984,US,254830.0,532666.0,100000.0
199394,201540841,"Pop-Up Solar Tracker for Ejura, Ghana",Technology,Technology,USD,8/12/2014,1050.0,7/17/2014 10:52,1572.0,successful,28,US,1572.0,1572.0,1050.0
199501,2015973204,"JackSavior: the smaller, flexible and stronger audio jack",Hardware,Technology,EUR,9/28/2016,2000.0,8/25/2016 8:51,11618.3,successful,425,NL,5710.41,12967.14,2232.19
199567,2016283132,RATS - Chat and send files without internet,Technology,Technology,SEK,11/3/2015,7500.0,9/28/2015 23:35,55476.0,successful,63,SE,6594.36,6422.62,868.3
199606,2016467727,The Bright Eyes Kit - DIY LED glasses to inspire programming,Technology,Technology,GBP,11/23/2012,17500.0,11/2/2012 10:54,17696.1,successful,145,GB,28542.65,28198.71,27886.22
199685,201680555,MonoShot: The Best Tripod For iPhone And GoPro,Camera Equipment,Technology,USD,9/18/2015,14500.0,8/19/2015 16:20,39378.0,successful,587,US,39378.0,39378.0,14500.0
199686,2016815083,Still Going! Paper Rocket Launcher - Shoots 350+ Feet Up,Hardware,Technology,USD,4/27/2013,3500.0,3/28/2013 21:02,7106.0,successful,46,US,7106.0,7106.0,3500.0
199732,201706831,Walktopus,Apps,Technology,MXN,12/22/2016,200000.0,11/22/2016 18:27,201750.0,successful,85,MX,681.21,9750.14,9665.57
199761,2017274682,Aircharge Keyring: Wireless power for your smartphone & more,Gadgets,Technology,GBP,12/10/2016,20000.0,11/10/2016 17:01,20900.0,successful,217,GB,0.0,26007.32,24887.38
199762,2017277971,ReveaLED II - Night Vision UV Flash Light for Smartphones,Gadgets,Technology,USD,7/4/2016,8000.0,5/28/2016 4:07,61169.0,successful,1436,US,61169.0,61169.0,8000.0
199829,2017569474,Lego Candy Machine V3,Technology,Technology,USD,7/31/2016,80.0,6/1/2016 19:38,176.0,successful,12,US,86.0,176.0,80.0
199850,2017661841,Photon - World's First Robot Which Grows With Your Child,Robots,Technology,USD,7/5/2016,35000.0,5/31/2016 18:49,52829.0,successful,322,US,52829.0,52829.0,35000.0
199893,2017870369,Hexiwear – a wearable development kit for the IoT era,DIY Electronics,Technology,USD,4/3/2016,20000.0,2/23/2016 5:56,46150.0,successful,556,US,46150.0,46150.0,20000.0
199951,2018162715,MySpeakingEvents - Event Calendar for Professional Speakers,Web,Technology,USD,10/29/2014,2500.0,9/25/2014 0:50,2704.0,successful,55,US,2704.0,2704.0,2500.0
199972,2018262447,nCube: The only app you’ll need for your Smart Home,Hardware,Technology,GBP,12/2/2015,25000.0,11/2/2015 11:01,26155.0,successful,180,GB,40373.93,39597.59,37848.97
200002,2018446622,Plant Link: Listen to your plants,Hardware,Technology,USD,2/3/2013,75000.0,1/4/2013 18:03,96690.15,successful,877,US,96690.15,96690.15,75000.0
200021,2018574209,Python 201: Intermediate Python,Software,Technology,USD,4/8/2016,2500.0,3/9/2016 15:02,11023.0,successful,637,US,11023.0,11023.0,2500.0
200089,2018985991,BlackBow | The Easy Sabiki,Gadgets,Technology,NZD,5/2/2017,15000.0,3/30/2017 9:04,17868.0,successful,243,NZ,3173.7,12309.18,10333.43
200102,201904192,Your Own Mobile App For Apple iPhone & Google Android,Apps,Technology,USD,7/24/2014,2000.0,6/24/2014 1:14,2039.0,successful,40,US,2039.0,2039.0,2000.0
200177,2019367143,smartCaster: Open source automatic roto-casting machine,Hardware,Technology,USD,9/19/2011,1570.79,8/6/2011 16:30,1839.0,successful,41,US,1839.0,1839.0,1570.79
200183,2019411380,"Chargemander, The Battery Case For Mobile Gamers.",Gadgets,Technology,USD,10/8/2016,15000.0,9/6/2016 17:30,169232.01,successful,2009,US,2718.0,169232.01,15000.0
200229,2019703090,Hardware Drone Control: A new way to fly (and graduate).,Flight,Technology,EUR,3/18/2015,525.0,2/16/2015 11:24,565.0,successful,12,NL,643.45,608.84,565.74
200338,20202585,World Robot Protection,Robots,Technology,GBP,5/2/2016,4.0,3/3/2016 15:59,894.0,successful,10,GB,1247.58,1295.6,5.8
200441,2020757756,Monkey Light Pro - Bicycle Wheel Display System,Hardware,Technology,USD,7/21/2013,180000.0,5/22/2013 23:00,220293.61,successful,626,US,220293.61,220293.61,180000.0
200450,2020796441,Pixlplay™: Turn your smartphone into a fun camera!,Camera Equipment,Technology,USD,3/15/2017,25000.0,2/7/2017 17:36,59742.0,successful,1256,US,0.0,59742.0,25000.0
200493,2020958122,Ciclogreen: the app that rewards you for cycling.,Apps,Technology,EUR,4/14/2017,5000.0,3/15/2017 8:17,5176.0,successful,116,ES,1262.5,5537.31,5349.02
200554,2021243292,The Pueblo Fly Tying Vise,Gadgets,Technology,USD,6/4/2017,2000.0,5/5/2017 17:59,2230.0,successful,40,US,18.0,2230.0,2000.0
200568,2021323992,Adventure Audio Whateverb,Sound,Technology,USD,12/21/2015,3000.0,12/1/2015 18:46,8037.0,successful,43,US,8037.0,8037.0,3000.0
200615,2021599040,Obscura 8-bit Chiptune Synth 2 - Retro Video Game Sound,Sound,Technology,USD,8/24/2016,2000.0,7/26/2016 16:00,7094.0,successful,71,US,0.0,7094.0,2000.0
200683,2021915973,Budwrap - Organize your earbud wires on your wrist,Technology,Technology,USD,10/17/2011,5000.0,8/18/2011 6:32,11343.52,successful,448,US,11343.52,11343.52,5000.0
200821,2022588702,Pi Cubes - Raspberry Pi Based HVAC Automation System,DIY Electronics,Technology,CAD,9/24/2015,5000.0,8/10/2015 3:01,5636.0,successful,29,CA,4292.33,4233.46,3755.73
200830,2022624020,NeuroDreamer sleep mask,Hardware,Technology,USD,7/16/2012,66000.0,6/10/2012 10:31,66506.0,successful,351,US,66506.0,66506.0,66000.0
200881,2022912738,First Healthy Green Cleaner in Jamaica Plain,Technology,Technology,USD,8/22/2014,18000.0,7/8/2014 21:19,18076.0,successful,166,US,18076.0,18076.0,18000.0
200971,2023339228,"Shoulder Strap Innovation for Laptop, Sport and Golf Bags",Technology,Technology,EUR,4/9/2016,3000.0,3/23/2016 19:16,3103.0,successful,64,DE,3488.83,3501.43,3385.2
201172,2024468499,ok-Bon.care : Compression for Sports & Recovery,Wearables,Technology,USD,5/19/2016,5000.0,4/6/2016 16:24,5387.0,successful,108,US,5387.0,5387.0,5000.0
201232,2024805609,TRIATHOLIGHT™ by Enduring Technologies LLC,Technology,Technology,USD,5/10/2014,10000.0,3/11/2014 18:11,29322.0,successful,507,US,29322.0,29322.0,10000.0
201255,202492329,VR 3D lenses - disarm type puzzle Impact resistant and water,Technology,Technology,MXN,4/17/2017,30000.0,3/28/2017 17:06,30070.0,successful,28,MX,217.67,1596.75,1593.03
201357,2025418907,Stretch Your Horse App: First-of-its-Kind Content & Function,Apps,Technology,USD,6/6/2015,8000.0,5/5/2015 17:28,8543.0,successful,50,US,8543.0,8543.0,8000.0
201456,2025927735,PhotoDetective: Analyze Images with a Forensic Toolkit,Software,Technology,USD,1/5/2015,2000.0,12/1/2014 22:58,3232.0,successful,99,US,3232.0,3232.0,2000.0
201544,2026411758,Biopod - World's First Smart Microhabitat,Gadgets,Technology,CAD,11/3/2015,30000.0,10/4/2015 23:54,414547.0,successful,809,CA,314825.18,314026.97,22725.55
201650,2026898479,StarBrick Beryllium - Earphones Made for Music,Technology,Technology,USD,7/22/2017,25000.0,6/7/2017 9:48,36688.0,successful,296,US,2768.0,36688.0,25000.0
201716,2027227236,The Nixie Clock V with RGB leds & switching power supply,DIY Electronics,Technology,USD,9/14/2016,500.0,8/15/2016 20:51,3648.0,successful,18,US,1487.0,3648.0,500.0
201747,2027417389,Dynamic Defender - A Proactive Protection Kit for new iPhone,Gadgets,Technology,USD,10/28/2017,10000.0,9/20/2017 16:01,14941.0,successful,516,US,1136.0,14941.0,10000.0
201749,202742421,Hell Synth: DIY Digital Noise Terror,DIY Electronics,Technology,AUD,4/13/2015,800.0,3/14/2015 9:51,4630.0,successful,73,AU,3566.41,3617.19,625.0
201756,2027463082,PLAYBULB string - The Best Outdoor Holiday Lights,Hardware,Technology,USD,9/26/2016,10000.0,8/16/2016 6:01,56282.0,successful,669,US,727.0,56282.0,10000.0
201786,202759999,"Glow, the smart energy tracker for your home",Hardware,Technology,USD,9/15/2017,75000.0,8/9/2017 7:15,80320.0,successful,439,US,17545.0,80320.0,75000.0
201826,2027797307,The Arduino Compatible HQ Record & Playback Audio Module,DIY Electronics,Technology,CAD,2/13/2016,900.0,1/14/2016 17:59,3547.0,successful,62,CA,2490.98,2576.83,653.83
201907,2028194613,3D Model and Laser scan- Bosnian Valley Of The Pyramids,Technology,Technology,NZD,4/4/2014,20000.0,3/5/2014 6:52,21796.0,successful,92,NZ,18231.7,18633.84,17098.4
202101,2029044377,Flare Audio - a revolution in pure sound IEM earphones,Sound,Technology,GBP,6/3/2015,100000.0,5/5/2015 9:05,177277.0,successful,1260,GB,268654.03,271788.86,153313.1
202146,2029272908,Rhode Island Mini Maker Faire 2013,Technology,Technology,USD,8/8/2013,2000.0,7/13/2013 5:30,2266.0,successful,66,US,2266.0,2266.0,2000.0
202189,2029566398,"Team ""ON"" Builds 2013 Gatekeeper Robot",Technology,Technology,USD,10/27/2013,1500.0,9/27/2013 17:18,1512.0,successful,24,US,1512.0,1512.0,1500.0
202199,2029627766,It prevents you from leaving your phone and wallet behind.,Hardware,Technology,USD,3/16/2014,1000.0,1/15/2014 15:59,85765.15,successful,1590,US,85765.15,85765.15,1000.0
202260,2029942019,MoPi: Mobile and 24/7 Power for the Raspberry Pi,Hardware,Technology,GBP,3/11/2014,7475.0,2/4/2014 21:20,23308.5,successful,522,GB,38289.87,38679.89,12404.58
202374,2030572056,Premium High Fidelity Earbuds - Under $50,Sound,Technology,USD,10/28/2016,12500.0,9/20/2016 17:29,34674.0,successful,824,US,157.0,34674.0,12500.0
202386,2030641971,"Filegear : World's fastest photos, music, and docs organizer",Technology,Technology,USD,11/17/2017,55000.0,10/18/2017 2:00,137841.0,successful,830,US,16538.0,137841.0,55000.0
202391,2030675987,Open Education: An Introduction To Digital Electronics,Technology,Technology,USD,12/21/2012,5000.0,11/26/2012 17:00,5065.0,successful,101,US,5065.0,5065.0,5000.0
202414,2030791936,Nautilus Middle School 3D Printer,3D Printing,Technology,USD,11/3/2014,3000.0,10/4/2014 20:02,3064.0,successful,39,US,3064.0,3064.0,3000.0
202452,203101408,Learn to develop iOS applications for the iPhone/iPad,Technology,Technology,GBP,5/23/2014,2000.0,3/25/2014 20:12,3575.0,successful,73,GB,5891.93,6020.55,3368.14
202483,2031146466,Holy Pie Smart Racket: For Badminton and Tennis,Technology,Technology,USD,9/28/2014,2000.0,8/29/2014 1:10,2010.0,successful,4,US,2010.0,2010.0,2000.0
202500,2031243691,doppel - performance-enhancing wearable technology,Wearables,Technology,GBP,7/17/2015,100000.0,6/16/2015 9:12,111194.0,successful,820,GB,172809.08,173391.13,155935.69
202598,2031783727,ONetSwitch: Open Source Hardware for Networking,Hardware,Technology,USD,4/10/2015,50000.0,2/9/2015 7:32,53769.0,successful,119,US,53769.0,53769.0,50000.0
202680,2032211011,Reverse 61: The power of technology for workplace equality,Web,Technology,CHF,4/13/2017,30000.0,3/12/2017 23:27,30302.0,successful,44,CH,0.0,30142.25,29841.84
202908,203324222,InvizBox Go - Privacy Made Easy,Hardware,Technology,EUR,10/14/2015,100000.0,9/14/2015 15:30,101420.0,successful,542,IE,114986.58,115213.34,113600.22
202998,2033723968,UnlimitedHand: Touch and Feel the Game World,Gadgets,Technology,USD,11/20/2015,20000.0,9/21/2015 19:01,74952.0,successful,333,US,74952.0,74952.0,20000.0
203002,2033748402,UP - Intel x5-Z8300 board in a Raspberry Pi2 form factor,DIY Electronics,Technology,EUR,11/30/2015,50000.0,10/16/2015 16:33,105117.0,successful,671,NL,120678.35,114598.91,54510.17
203171,2034652017,"Food Safe, Eco-Friendly, Re-usable Mold Making Putty",Fabrication Tools,Technology,USD,10/12/2017,4000.0,9/12/2017 14:07,4798.0,successful,80,US,0.0,4798.0,4000.0
203174,203465906,"JIVR | Bike. Chainless, folding, beacon-enabled e-bike.",Hardware,Technology,GBP,4/10/2015,70000.0,3/11/2015 14:06,126152.0,successful,204,GB,190382.77,184072.14,102139.08
203275,203528942,PLUTO - The world's smallest high-quality 3D Printer,3D Printing,Technology,USD,12/10/2017,50000.0,11/15/2017 17:02,57334.0,successful,81,US,22993.0,57334.0,50000.0
203392,2035822550,The Analog mechanical keyboard for precise movement in Games,Hardware,Technology,EUR,6/23/2016,30000.0,5/24/2016 15:00,135786.0,successful,885,NL,152509.08,150260.6,33197.96
203578,2036794891,Liberty+: The First Zero-Compromise Total-Wireless Earphones,Sound,Technology,USD,7/24/2017,50000.0,6/20/2017 18:01,2804475.23,successful,25412,US,652608.0,2804475.23,50000.0
203583,2036817988,Alpha Zoo mobile app | Unlock 26 alphabet-loving beasties!,Apps,Technology,GBP,11/10/2013,5000.0,10/11/2013 18:35,5362.0,successful,142,GB,8543.51,8615.59,8033.94
203788,2037902990,MirrorCase for iPad,Technology,Technology,USD,5/30/2013,5000.0,4/30/2013 13:47,9104.0,successful,166,US,9104.0,9104.0,5000.0
203823,203805315,The Aspect - Reinventing the Grow Light for Interior Design,Hardware,Technology,USD,11/10/2016,9500.0,10/11/2016 14:37,17277.0,successful,120,US,9721.0,17277.0,9500.0
204016,2039148946,SmartKee - You will never lose your key again.,Hardware,Technology,USD,9/26/2014,5000.0,8/12/2014 16:59,13679.01,successful,448,US,13679.01,13679.01,5000.0
204038,2039272338,FlameStower: Charge Your Gear With Fire!,Technology,Technology,USD,10/24/2013,15000.0,9/24/2013 15:40,60143.23,successful,812,US,60143.23,60143.23,15000.0
204061,2039401806,Synchrony™ - World's First Intelligent LED Music Controller,Sound,Technology,USD,7/13/2017,50000.0,6/13/2017 16:00,60936.0,successful,146,US,8666.0,60936.0,50000.0
204125,2039678131,LOOPTIMUS USB MIDI Foot Controller,Hardware,Technology,USD,10/9/2013,50000.0,9/4/2013 5:30,69874.0,successful,292,US,69874.0,69874.0,50000.0
204229,2040258844,SOS 20K - Life Saving Portable Solar Battery,Technology,Technology,USD,11/11/2015,20000.0,9/30/2015 1:01,195003.0,successful,1872,US,195003.0,195003.0,20000.0
204270,2040533550,"HUB | The first Hi-Fi, Wi-Fi hub for headphones and speakers",Sound,Technology,USD,5/22/2016,100000.0,3/23/2016 17:02,189209.0,successful,1009,US,189209.0,189209.0,100000.0
204302,2040725679,BLOCKS - The World's First Modular Smartwatch,Wearables,Technology,USD,11/20/2015,250000.0,10/13/2015 17:55,1613874.0,successful,5063,US,1613874.0,1613874.0,250000.0
204315,2040759016,LumNkey | Worlds First Bluetooth LED Smart Key,Gadgets,Technology,USD,9/1/2017,10000.0,7/26/2017 7:25,10567.0,successful,358,US,870.0,10567.0,10000.0
204456,2041580135,Golf Pad LINK - automatic golf game tracking DONE RIGHT,Technology,Technology,USD,3/9/2017,60000.0,2/7/2017 22:32,191594.0,successful,1294,US,32225.0,191594.0,60000.0
204548,2042011582,Super Arcade Controllers and Adapters for ColecoVision,Hardware,Technology,USD,2/19/2016,9650.0,1/20/2016 16:01,12302.0,successful,72,US,12302.0,12302.0,9650.0
204619,2042355245,"iBackPack 2.0 - 4G MiFI, HiTech Batteries - Smart Cables",Wearables,Technology,USD,4/13/2016,50000.0,3/9/2016 13:01,76694.0,successful,252,US,76694.0,76694.0,50000.0
204637,2042449187,WildCO App –  Wild Colorado Share the Adventure,Apps,Technology,USD,12/12/2015,15000.0,11/2/2015 17:45,17526.0,successful,62,US,17526.0,17526.0,15000.0
204818,2043434845,ScreenStick: Sensitive Joystick for Tablets & Smartphones,Gadgets,Technology,GBP,3/15/2015,6000.0,2/13/2015 12:49,26949.0,successful,1154,GB,41020.95,40027.63,8911.86
204830,2043460629,Wölff: Art at your fingertips,Technology,Technology,USD,5/3/2014,20000.0,4/5/2014 14:14,20043.0,successful,253,US,20043.0,20043.0,20000.0
204879,2043772416,SPLASH UMBC April 2011 Learning Extravaganza,Technology,Technology,USD,1/15/2011,1000.0,12/6/2010 23:14,1010.0,successful,21,US,1010.0,1010.0,1000.0
205021,2044511503,Shimoda Adventure Camera Bags,Camera Equipment,Technology,USD,12/16/2017,30000.0,11/14/2017 1:32,180845.0,successful,466,US,13866.0,180845.0,30000.0
205028,2044535192,Cameleon ? Best Live Streaming Software for YouTube,Software,Technology,USD,2/1/2016,4200.0,12/3/2015 22:08,5350.0,successful,88,US,5350.0,5350.0,4200.0
205033,2044557929,Z-Unlimited add-on for Ultimaker,3D Printing,Technology,EUR,4/12/2015,15000.0,3/3/2015 8:10,27074.0,successful,81,NL,30257.55,29277.74,16220.95
205094,2044845557,"Loomin: Powerful, Intuitive Light Console",Software,Technology,USD,8/20/2015,1000.0,7/21/2015 19:56,1791.0,successful,35,US,1791.0,1791.0,1000.0
205122,2044992902,PIXELIO - First Portable All-in-One & Easy-to-Use 3D Scanner,3D Printing,Technology,GBP,12/16/2015,33000.0,11/2/2015 22:29,47034.5,successful,483,GB,72604.38,70137.94,49209.66
205316,2045893879,Plasma Speaker,Technology,Technology,USD,10/9/2011,2000.0,8/11/2011 3:17,18574.0,successful,240,US,18574.0,18574.0,2000.0
205340,2046014156,Pozyx: accurate indoor positioning for Arduino,DIY Electronics,Technology,EUR,7/1/2015,27000.0,6/1/2015 9:32,56136.0,successful,164,IE,61569.98,62288.21,29959.06
205373,2046220559,SunControl - DIY Solar Power for the Raspberry Pi / Arduino,Hardware,Technology,USD,7/17/2017,3000.0,6/22/2017 17:05,7573.0,successful,138,US,3429.0,7573.0,3000.0
205422,2046430647,Bela: an Embedded Platform for Low-Latency Interactive Audio,Sound,Technology,GBP,4/1/2016,5000.0,2/29/2016 10:53,54902.0,successful,530,GB,76166.03,78562.74,7154.82
205530,204699903,HoloGram Pyramid  (Pepper's Ghost *no mirrors/double blur),Gadgets,Technology,USD,9/23/2015,5.0,9/9/2015 17:45,4989.0,successful,444,US,4989.0,4989.0,5.0
205600,2047308538,"AONE: $17 SmartCar with ADAS, Ecall, and OBD II",Gadgets,Technology,USD,10/31/2016,15000.0,9/12/2016 21:55,22302.0,successful,496,US,3690.0,22302.0,15000.0
205629,2047438049,Austin Tinkering School: the Expansion,Makerspaces,Technology,USD,11/26/2014,20000.0,10/27/2014 16:27,23312.0,successful,318,US,23312.0,23312.0,20000.0
205648,2047519832,Flite Fest 2014 - The Festival of Flight,Flight,Technology,USD,5/29/2014,5000.0,4/29/2014 19:45,37206.51,successful,540,US,37206.51,37206.51,5000.0
205660,2047607578,QCoo: The World First 3D Snake Cube with AR and LED Magician,Technology,Technology,USD,10/1/2016,30000.0,8/17/2016 19:57,30141.0,successful,189,US,6150.0,30141.0,30000.0
205703,2047826255,PROOF Your Adventures!,Gadgets,Technology,USD,5/15/2016,12000.0,4/15/2016 18:00,14368.0,successful,542,US,14368.0,14368.0,12000.0
205769,2048208691,SiCCC Bicycle Brake Rotor: Silicon Carbide-Ceramic-Carbon,Technology,Technology,USD,12/4/2012,15000.0,11/14/2012 3:15,72749.0,successful,436,US,72749.0,72749.0,15000.0
205794,2048321384,Wireless Human Machine Interface,DIY Electronics,Technology,HKD,5/10/2017,30000.0,3/31/2017 19:53,38010.0,successful,88,HK,546.91,4877.2,3849.41
